destination_id,month,temperature_mean,temperature_max_avg,temperature_min_avg,precipitation_daily_avg,sunshine_hours_avg,wind_speed_max_avg,precipitation_monthly_avg,rainy_days_avg,pleasant_temperature,temperature_distance,temperature_score,rain_score,sunshine_score,wind_score
IPC,11,18.88090909090909,19.819393939393937,18.043333333333333,2.313030303030303,11.513366574074077,25.261515151515148,69.39090909090909,11.909090909090908,True,6.119090909090911,38.80909090909089,76.86969696969697,95.94472145061731,23.692424242424266
IPC,12,20.203812316715545,21.13284457478006,19.33607038123167,1.8577712609970676,12.405431687846203,24.414076246334314,57.59090909090909,13.909090909090908,True,4.7961876832844546,52.038123167155454,80.8030303030303,100.0,27.929618768328424
MAD,1,5.263049853372435,10.36715542521994,1.380058651026393,1.264516129032258,6.872469648093841,15.308211143695017,39.2,6.454545454545454,False,19.736950146627564,0.0,86.93333333333334,57.27058040078201,73.45894428152492
MAD,2,7.584565916398715,13.34790996784566,2.809003215434084,0.8610932475884244,8.408669337263309,16.306109324758843,24.345454545454547,5.0,False,17.415434083601284,0.0,91.88484848484849,70.07224447719423,68.46945337620579
MAD,3,9.951612903225806,15.714369501466276,4.829912023460411,2.402639296187683,8.897476458129685,19.10087976539589,74.48181818181818,10.0,False,15.048387096774194,0.0,75.17272727272727,74.1456371510807,54.49560117302054
MAD,4,13.14030303030303,19.00272727272727,7.549090909090909,2.0921212121212123,10.754469747474747,17.764545454545456,62.76363636363636,9.181818181818182,False,11.85969696969697,0.0,79.07878787878788,89.62058122895623,61.17727272727272
MAD,5,17.99266862170088,24.330205278592377,11.623753665689147,1.2495601173020527,12.625190640273704,18.1950146627566,38.73636363636364,6.636363636363637,False,7.007331378299121,29.926686217008793,87.0878787878788,100.0,59.02492668621701
MAD,6,23.52878787878788,29.87,16.726666666666667,0.6915151515151515,13.302204865319863,17.906060606060606,20.745454545454542,4.181818181818182,True,1.471212121212119,85.28787878787881,93.0848484848485,100.0,60.46969696969697
MAD,7,27.692961876832843,34.37565982404692,20.2366568914956,0.1950146627565982,13.9229699657869,18.858944281524927,6.045454545454546,0.9090909090909092,True,2.692961876832843,73.07038123167156,97.98484848484848,100.0,55.705278592375365
MAD,8,27.01466275659824,33.54780058651026,19.95131964809384,0.3636363636363636,12.673864825676118,17.583870967741937,11.272727272727272,1.5454545454545454,True,2.0146627565982413,79.85337243401759,96.24242424242425,100.0,62.08064516129031
MAD,9,20.912727272727277,26.954848484848487,15.012424242424244,1.6045454545454545,11.026296767676769,15.897878787878788,48.13636363636363,4.818181818181818,True,4.0872727272727225,59.127272727272775,83.95454545454545,91.8858063973064,70.51060606060605
MAD,10,16.06891495601173,21.65307917888563,11.089442815249267,2.0090909090909093,8.637440118931249,15.503812316715544,62.28181818181818,7.727272727272727,False,8.931085043988269,10.689149560117315,79.23939393939393,71.97866765776041,72.48093841642228
MAD,11,9.665757575757576,14.424545454545456,5.888181818181818,1.6893939393939394,7.272842028619529,15.243939393939394,50.68181818181818,7.818181818181818,False,15.334242424242424,0.0,83.10606060606061,60.60701690516274,73.78030303030303
MAD,12,6.814369501466275,11.376539589442816,3.262756598240469,1.3653958944281523,6.332003022157054,13.845454545454546,42.32727272727272,6.636363636363637,False,18.185630498533726,0.0,85.89090909090909,52.76669185130879,80.77272727272727
MRU,1,23.016422287390032,25.78973607038123,20.926979472140765,9.309970674486802,10.680798248615185,21.90557184750733,288.60909090909087,26.181818181818183,True,1.9835777126099678,80.16422287390031,3.796969696969711,89.0066520717932,40.47214076246336
MRU,2,23.02282958199357,25.714790996784565,21.02347266881029,8.056270096463022,10.861495337620578,21.544372990353697,227.77272727272728,25.272727272727277,True,1.9771704180064305,80.2282958199357,24.075757575757578,90.51246114683815,42.27813504823151
MRU,3,22.94340175953079,25.68093841642229,20.93431085043988,5.753372434017596,10.231594827305312,21.30762463343108,178.35454545454544,24.545454545454547,True,2.05659824046921,79.43401759530789,40.548484848484854,85.26329022754426,43.4618768328446
MRU,4,22.092424242424244,24.707272727272727,20.26969696969697,4.957575757575758,9.884494831649832,21.90515151515152,148.72727272727272,22.90909090909091,True,2.9075757575757564,70.92424242424244,50.42424242424243,82.37079026374859,40.474242424242405
MRU,5,20.21202346041056,22.82434017595308,18.358357771261,3.091202346041056,9.751407241772563,23.119354838709675,95.82727272727271,18.63636363636364,True,4.78797653958944,52.1202346041056,68.05757575757576,81.26172701477135,34.403225806451616
MRU,6,18.554242424242425,20.971818181818183,16.816363636363636,2.996969696969697,9.501433771043772,25.961212121212125,89.9090909090909,18.363636363636363,True,6.445757575757575,35.54242424242425,70.03030303030303,79.1786147586981,20.193939393939374
MRU,7,17.65483870967742,20.13137829912024,15.84516129032258,3.0791788856304985,9.752268328445748,25.953372434017595,95.45454545454544,20.272727272727277,False,7.345161290322579,26.548387096774206,68.18181818181819,81.2689027370479,20.233137829912025
